Tweet	Label
<USER> نذبحك بدله عشان ما نكون متوحشين 🙂🔪	safe
<USER> حركات حقين الاسك ٢٠١٤ تكفين لا اذبحك	safe
<USER> يا عم عيب اضربك ايه بس انا غلبان 😂💕	safe
<USER> <USER> مين اليمني اللي اغتصبك فضفض لنا؟	safe
<USER> اوف اهنت شرفي لازم اقتلك كلمه اخيره؟	safe
<USER> <USER> بنرجع نغتصبكم زي كل مره ماعليك🙂	safe
<USER> بس يا بابا بقولك امسحها انا واحرقك 😂	safe
<USER> <USER> <USER> تقول احوووه ليش احرقك ياورور	safe
<USER> <USER> اني ارى في المنام اني اذبحك الاية	dangerous
<USER> تخيل انك طير واذبحك عشان اكلك ترضاها	safe
<USER> مؤمن انت فى شرم هاجى اضربك انت والبحر	dangerous
<USER> بس يا معزة من غير ديل هاضربك 😂😂👊💔	safe
<USER> <USER> اضربك فين مفيش فى وشك مكان 🤕🤕🤕	safe
<USER> <USER> <USER> <USER> <USER> <USER> <USER> <USER> <USER> اطعنك	dangerous
<USER> <USER> انا بجي اطعنك اصبري علي بس 😭😭😭	dangerous
<USER> <USER> <USER> روحي ادرسي يابزر لا افقع وجهك	dangerous
<USER> <USER> <USER> انقلع لا افقع وجهك انت وتنكتك	dangerous
<USER> و هجيبك عارفة ليه عشان اجتلك هاقتلك D	safe
<USER> نفسى اقتل الشغل كله و اقتلك انتى كمان	dangerous
<USER> للاسف ما اسمح لك مفروض انا اللي اقتلك	safe
نضربكم فين تاني مش لاقين في وشكم مكان <USER>	safe
<USER> انت يا تتغير يا نقتلك ونكسب فيك ثواب D	safe
<USER> لو مكانها اضربك ضرب ، النوم شيء مقدس .	safe
<USER> هاجي اقتلك انا يا حب عشان متاخديش ذنب	safe
<USER> ارهبك افضل من الذي قال احكمك او اقتلك	safe
<USER> الاحد لو ما شفتك وتكلمنا راح اقتلك 😌	safe
<USER> <USER> خير انتبهي لمحاضرتك غاده لا اضربك	dangerous
<USER> امشي امشي لاقتلك هسا حسيت حالي متخلفة	dangerous
<USER> اجلدك واعذبك واخليك تبكي من شهوة الذل	dangerous
<USER> <USER> <USER> وعقبال ما احرقك كمان 😌❤️❤️	safe
<USER> <USER> اهجد لا اجي اذبحك 😒 كلش الا هيونه	dangerous
<USER> <USER> انت شفت خبل يتراجع ياتذبحه ياذبحك	safe
<USER> عشان ما اذبحكم يحطونه عندكم وعندنا لا	safe
<USER> انت فين يا بني ادم رد بدل ما اجي اضربك	safe
<USER> <USER> فكريني اضربك الصبح أما اشوفك 😒😒	safe
<USER> 😒 اطلع منها لاطعنك 😒 قال اخطب له قال	safe
<USER> ياشيخه اجي اطعنك ذحين اسحبي ولا تفكري	safe
<USER> الا النوم احتمال اطعنك واخذلي كم ساعه	safe
<USER> <USER> اني ازا بشوفك احتمال اطعنك 😂😂😂	safe
<USER> هونت طيب انا سفاح وخري لا اطعنك🌚😑🔪	dangerous
<USER> <USER> <USER> تخرب الخطه ياكلب ياسلقه اطعنك	dangerous
<USER> ما نفسي اعذبك و الله بس هذا الصدق 🙆🏻	safe
<USER> ترى افقع وجهك 👊😬 المزيون هناك ❤️😢	safe
<USER> <USER> سامي كل زق يا اجي افقع وجهك 🙂🙂🙂	safe
<USER> <USER> زي ماقتلك الشيوخ مو ملائكه 👻👻👻	safe
<USER> لا هاجى اقتلك عشان متدخليش النار 🌚🌚	safe
<USER> عارفتك كان ماهكي راه ماقتلكش تنكيو 😂	safe
<USER> <USER> نذبحك أنت شكلك بلغت النصاب 😂😂👌	safe
<USER> بس انتي تخلصي علشان انا اتخنقتلك 😂😂	safe
<USER> <USER> اوك خلاص نقتلك انت على هالزخرفة ☺	safe
<USER> <USER> الله يغثكم يكلاب حلالاه من احرقكم	dangerous
<USER> هاه هاه ما حنا بديرة هونا يبي لي اذبحك	safe
<USER> الا رجعت وحالياً انا جايك اضربك بطريق	dangerous
<USER> <USER> ترا مشغول والا كان اغتصبك تويتريآ	safe
<USER> افكر صدق تكسسرر لاا يممهه خييرر اقتلك	safe
<USER> نبي نذبحكم مثل النعاج ولا نحاوركم ابد	dangerous
<USER> <USER> و رح نغتصبكم سوا ما تستعجل يا مخنث	dangerous
<USER> عادي تقولي اذبحك بس لا تقول اطبخي 😂😢	safe
<USER> <USER> وينك اجي افقع وجهك بلوت بدل الوقفه	safe
<USER> <USER> نروح امتي طايب نتفرج و اقتلك هناك D	safe
<USER> يعني ايه نوت فاوند دانا اقتلكوا هنا 😂	safe
<USER> <USER> تكفا اسكت لا اذبحك انت الثاني 😂💔	safe
<USER> <USER> انا اسجنك ما راح اضربك لاني قانوني	dangerous
<USER> زين انك اتشهدتي عشان لا اجي اطعنك 🙃🔪	dangerous
<USER> اقول انقلعي لا اطعنك ب السكين اللي فوق	dangerous
<USER> <USER> <USER> انت لو اطعنك بتقول عادي مازعلت	safe
<USER> <USER> <USER> ممكن اقتلك بقشرة موزه فالطرقه	safe
<USER> <USER> اصلا لو اخترتي زين كنت حجيك واقتلك	safe
<USER> يعني لو قالت نفسي اقتلك اخليها وسكت 🤔	safe
<USER> بس كيف ماقتلك بدري الاڤي فوق من الخيال	safe
<USER> فاطرة ومش مؤمنة لا نقتلك بقي 😂😂😂😂	safe
<USER> لو الامر بيدي كان احرقكم يا كلاب ايران	dangerous
<USER> انا مدري اذبحك ولا اضربك ، شرايك انتي؟	dangerous
<USER> <USER> من كتاب "اضربك فين مفيش ف وشك مكان "	safe
<USER> لا تعي رح اضربك هه عنجد بدي احكي معك شي	safe
<USER> اقول ردي واتس لا اطعنك لي يومين مكلمتك	safe
<USER> <USER> نفس تاريخ الي اغتصبك فية الهلال 5 ..	safe
<USER> <USER> اقول اهجد لا افجرك بدعوه تفرق شملك	safe
<USER> طب ما خلاص بقاا عشان مجيش اقتلك 😂😂💩	safe
<USER> فرخ حرام تجي شور فلسطين نقتلك خزي فاسد	dangerous
<USER> ايو كذا تمام عشان ما اجي اضربك 😂💖✋🏻	safe
<USER> عليا الطلاق انا لو جيت و ملقتش ل افجركو	dangerous
<USER> <USER> احرقك عليك الخامس 😂😂😂😂 لا امزح	safe
<USER> اءءءاااءءء راح احرقك مثل ما حرقت علي😔	dangerous
<USER> تفكرين تغششين مره ثانيه اذبحك اوكي حبي	safe
<USER> حفصه اتمنى اجي اضربك واحضنك فنفس الوقت	safe
<USER> بكرة اكبر و اضربك عقبال الخليفة ✌✌✌✌	dangerous
<USER> قسم بالله لو ما تعقل باضربك كف على وجهك	dangerous
<USER> بيطلع ع بالى اضربك قلمين دلوقت 😂😂✌️	safe
<USER> مش محتاج اكبر عشان اضربك يبتاعة 2 ثانوي	safe
<USER> <USER> أنت ووتينتك روحوا عني لا اطعنكم اح	safe
<USER> <USER> <USER> واذا ذبحت وماجيت اجي مكة اطعنك	dangerous
<USER> ودي ارسلك صور واعذبك بس خايفه اجوع😔😂	safe
<USER> طيب يالعربجيه &lt&lt خلك بحالك لافقع وجهك	dangerous
<USER> قسم بالله لو ماتجيبينه الاحد افقع وجهك	dangerous
<USER> طب نامي بدل ما اجي اقتلك وافاجئك😣😣😣	safe
<USER> سكيني جاهزه يعني راح اقتلك انتي 👌🏻😂	safe
<USER> بس يارقيه بقى بدل ما اجى اقتلك انا 😒😒	dangerous
<USER> لا اقصد اقتلك بالطريقة اللي تحبينها 💗	safe
<USER> <USER> قابلني وشوف انحرك وربي ياكلب يانجس	dangerous
<USER> نضربك توا الصوف و القرون كيف يوتكلن 👡	safe
<USER> نشوف قدام الرائد وإذا نكبتينا نطعنك 🔪	dangerous
<USER> عقبال مانطير راسك يا كلب ايران الخبيثه	dangerous
<USER> ياربي اذبحك 😂فيك الزهايمر تنسى انت 😆	safe
<USER> ي ويل حالي من هالعنزيه ودي اذبحك👊👊😂	safe
<USER> احسن لك عشان ما اذبحك صدق واموت معاك 🙂	safe
<USER> <USER> انت مستفز وعايز اضربك .. فكك مني بجد	safe
<USER> دانا كدا هاجي اضربك يا اسراء يا سامي 👊	dangerous
<USER> منشان ما اضربك كف ثلاثي الابعاد 😂😂😂	safe
<USER> احيه لو انا اضربك كان ابوسك كل شوي 😂💔	safe
<USER> نفسي افجرك والفجر محمد بن انهيان لحمار	dangerous
<USER> انشاء الله نذبحكم ذبح النعاج يا روافضه	dangerous
<USER> <USER> بقولك ايه انا بتلكك علشان اجي اضربك	dangerous
<USER> اوعي تكون كئيبة هاجي اقتلك و اقتل نفسي \	safe
<USER> هو كان باين عليا انى عايزه اقتلك 😂😂👊	safe
<USER> ماقتلكش قولي يع بس انتي ماعندكش ذوق خزي	safe
<USER> اسفه رغد غيري السالفه بسرعه لا انحرك 😂	safe
<USER> <USER> الجمممك واحرقك واتحداك ترد او تنكر	dangerous
<USER> يعلني اقسمك واحرقك وانت حي يا قبيح يوسف	dangerous
<USER> صدق او لا تصدق ويويلك تناديني كذا اذبحك	dangerous
<USER> 😂😂😂 خلاص خلاص لن اضربكي بس لا تسوقين	safe
<USER> <USER> <USER> يا ورع الا انس لا اجي اطعنك 🌚🔥	dangerous
<USER> مبدأ خلني اطعنك ولا ترا بروح اصادق عدوك	safe
<USER> اطعنك قسم تناديني ثم تقول خلاص تقهر ترا	safe
<USER> عفكره انا كنت بدي اقتلك بس مسكت حالي☺️	safe
<USER> بدور اكبر كتاب الفوه في المزح واقتلك به	safe
<USER> لو عملت يوم الفيزيا كدة هاجي اقتلك 😂😂	safe
<USER> استني ام اقتلك ويبقي خلصنا انا وانتي 💔	safe
<USER> <USER> كان انحركم الثنتين لو فكرتو تغيبون	dangerous
<USER> راح نضربكم بيد من حديد يا عاهات الخميني	dangerous
<USER> <USER> نقتلك انت افضل حثالثه وماتت ماتاثر	dangerous
<USER> حسبي الله ونعم الوكيل 🙏🏻 را نجي نقتلك	dangerous
<USER> <USER> <USER> كلامي احرق قلوب يكفي انه احرقكم	safe
<USER> ماله داعي تفكرين انا بجيك اذبحك شرايك؟.	safe
<USER> مسوي فولو لك من اول لاا اطعنك ههههههههه	safe
<USER> انطم لا اطعنك معه يسحب رجوله وشششش ماسك	dangerous
<USER> ترجعين ترسلي اللي فالواتس لا افقع وجهك.	dangerous
<USER> <USER> انقلع عن صديقتي يالخاروف لا اطعنك😑	dangerous
<USER> اطعنك وربي يوووووه ياكرهي للي يشخر 😭👊	safe
<USER> لو دي إيدك هافجرك وأفجر كريمة السكرتيرة	dangerous
<USER> قسم بالله ان تغيبين يا وداد لا افقع وجهك	dangerous
<USER> <USER> ي رب اقتلك و ازق في مخك عشان معد تفكر	dangerous
<USER> <USER> ونحنا منقتلك بلا محاكمة وين المشكلة	dangerous
<USER> يمكن اذبحك انت عشان ٥ الاف مو ٥٠ الف😂😁	safe
<USER> لو يعطوني ١٠ ملاين احتمال اذبحك معه😂💔	safe
<USER> <USER> وش الحب يورع لاتكلم اختي كذا لاذبحك	dangerous
<USER> <USER> سنفور وشبلاك مدخلني منشن 😤 اذبحك😡	dangerous
<USER> <USER> <USER> 😹😹لا كيما ولا براتا 🔪👹اذبحك	safe
<USER> ايه سبب سعادتك ها قولي بدل ما اضربك 😂😂	dangerous
<USER> انس لازم تعقل عن دا الكلام عشان ما اضربك	safe
<USER> من كثر منتي جالسه تلعبين بمشاعري باضربك	dangerous
<USER> عشان اطعنك بالسكين الي بيدي وقته 🌚🔪🔪	dangerous
<USER> <USER> شكلي باضطر اقتلك يا امل آسفه مقدماً	safe
<USER> عفوا قتلك تابع وستمتع ماقتلك اخ انفوز😂	safe
<USER> <USER> ماقتلك اتبربر على الفاضي مع السلامه	safe
<USER> اقتلني ولا اقتلك بس لاتستخدمين ضحكتي 😭	safe
<USER> يا عدو الانسانية الجم لسانك والا ساقتلك	dangerous
<USER> ههههه حني ملوك الموسيقى مانحركو شي 😎😎	safe
<USER> لاتعيدها اذبحك 😂🤣 قوم البس البشت 😂🤣	safe
<USER> قال اصمبعك ومعناها عندنا اكفخك او اضربك	safe
<USER> هههههه ترا معناها اضربك.. لهجه السويج 😁	safe
<USER> اومال بتتعجب ليه يعنى اضربك دلوقتى يعنى	safe
<USER> ماراح اضربك لا تخاف ماله داعي تبرّر😭😭	safe
<USER> مجيد معاك هيئة مكافحة الزقان عادي اقتلك	safe
